runTime,commRange,commReliability,numTaxis,numCustomers,newCustomerProb,seeRange,lazyProb,passengersDelivered,passengersSpawned,numMessagesSent,numNewParcelsComm,ticksTaxiSpentIdle,ticks,numParcelsKnownPerTickAverage,numParcelsAvailablePerTickAverage,waitingTimePassengerAverage
10000000,1,1.0,5,10,0.005,100,0.0,15,53,91953,0,46728,50010,0.06562687462507498,23.636712657468507,6626312.5,
10000000,1,1.0,5,10,0.005,100,0.0,22,67,65402,0,45362,50010,0.09294141171765646,28.660447910417915,4970227.2727272725,
10000000,1,1.0,5,10,0.005,100,0.0,22,50,92012,0,45560,50010,0.09044191161767647,20.694241151769646,5226181.818181818,
10000000,1,1.0,5,10,0.005,100,0.0,19,63,63947,0,45686,50010,0.08954209158168366,26.644791041791642,5654210.52631579,
10000000,1,1.0,5,10,0.005,100,0.0,18,69,58055,0,45807,50010,0.0885622875424915,31.39518096380724,5689315.7894736845,
10000000,1,1.0,5,10,0.005,100,0.0,21,61,89118,0,45149,50010,0.0972005598880224,25.27760447910418,5555904.761904762,
10000000,1,1.0,5,10,0.005,100,0.0,15,56,91210,0,46626,50010,0.06766646670665867,26.021615676864627,5100066.666666667,
10000000,1,1.0,5,10,0.005,100,0.0,28,67,112306,0,41366,50010,0.18054389122175565,28.187802439512097,5520107.142857143,
10000000,1,1.0,5,10,0.005,100,0.0,16,60,95917,0,46439,50010,0.07140571885622875,26.82995400919816,5576625.0,
10000000,1,1.0,5,10,0.005,100,0.0,19,64,89529,0,45730,50010,0.08730253949210158,28.076764647070586,6105150.0,
10000000,1,1.0,5,10,0.005,310,0.0,32,60,150471,0,41831,50010,0.3226954609078184,14.674105178964208,5343400.0,
10000000,1,1.0,5,10,0.005,310,0.0,34,52,160245,0,41874,50010,0.1687862427514497,13.857728454309138,5196058.823529412,
10000000,1,1.0,5,10,0.005,310,0.0,37,69,147837,0,41292,50010,0.1885622875424915,18.937052589482104,4813243.243243244,
10000000,1,1.0,5,10,0.005,310,0.0,29,53,122546,0,43446,50010,0.13275344931013797,17.472865426914616,5136896.551724138,
10000000,1,1.0,5,10,0.005,310,0.0,26,57,169904,0,42891,50010,0.1519496100779844,18.928134373125374,4864428.571428572,
10000000,1,1.0,5,10,0.005,310,0.0,31,52,137274,0,42977,50010,0.14929014197160567,17.49852029594081,5606903.225806451,
10000000,1,1.0,5,10,0.005,310,0.0,32,65,168580,1,42616,50010,0.1505498900219956,18.02759448110378,4842093.75,
10000000,1,1.0,5,10,0.005,310,0.0,41,69,139643,0,40656,50010,0.1905618876224755,21.03337332533493,5730047.619047619,
10000000,1,1.0,5,10,0.005,310,0.0,35,61,129589,0,41311,50010,0.18868226354729054,16.87742451509698,5456189.189189189,
10000000,1,1.0,5,10,0.005,310,0.0,39,62,110756,0,32724,50010,0.39588082383523293,18.265466906618677,4779666.666666667,
10000000,1,1.0,5,10,0.005,1000,0.0,34,59,277778,0,33749,50010,1.0002399520095981,13.278424315136972,4147411.7647058824,
10000000,1,1.0,5,10,0.005,1000,0.0,48,66,249944,0,38717,50010,0.22999400119976005,11.994661067786442,4838489.795918368,
10000000,1,1.0,5,10,0.005,1000,0.0,43,56,223125,0,32621,50010,0.422875424915017,12.312137572485502,4882318.181818182,
10000000,1,1.0,5,10,0.005,1000,0.0,42,65,241366,0,32299,50010,0.4239752049590082,14.905238952209558,4149452.380952381,
10000000,1,1.0,5,10,0.005,1000,0.0,36,56,268985,0,42181,50010,1.2809238152369526,13.672965406918616,4459916.666666667,
10000000,1,1.0,5,10,0.005,1000,0.0,43,62,261075,0,36573,50010,0.9304339132173566,13.069186162767446,4587818.181818182,
10000000,1,1.0,5,10,0.005,1000,0.0,32,45,237096,0,34955,50010,0.32265546890621877,9.080523895220956,4600909.090909091,
10000000,1,1.0,5,10,0.005,1000,0.0,37,62,264294,0,41573,50010,0.8789042191561688,17.8626674665067,4372108.108108108,
10000000,1,1.0,5,10,0.005,1000,0.0,42,52,212205,0,39910,50010,0.6772845430913818,10.07996400719856,4583904.761904762,
10000000,1,1.0,5,10,0.005,1000,0.0,51,67,245409,0,35765,50010,0.3528094381123775,12.766706658668266,5256076.923076923,
10000000,1,1.0,5,10,0.005,3100,0.0,52,61,340878,0,33897,50010,1.622875424915017,6.770825834833033,4293452.8301886795,
10000000,1,1.0,5,10,0.005,3100,0.0,52,60,264547,0,26593,50010,0.5155768846230754,7.180323935212957,3988057.6923076925,
10000000,1,1.0,5,10,0.005,3100,0.0,51,56,283287,0,28763,50010,0.4778244351129774,5.832413517296541,4827000.0,
10000000,1,1.0,5,10,0.005,3100,0.0,62,72,251878,0,30357,50010,1.0487102579484102,7.185782843431314,4323645.161290322,
10000000,1,1.0,5,10,0.005,3100,0.0,54,61,267006,0,30318,50010,0.44437112577484505,4.8739252149570085,4922732.142857143,
10000000,1,1.0,5,10,0.005,3100,0.0,48,62,458542,0,36558,50010,4.253909218156369,9.93877224555089,4499591.8367346935,
10000000,1,1.0,5,10,0.005,3100,0.0,43,53,281346,0,38773,50010,0.651749650069986,7.6774445110977805,4959093.023255814,
10000000,1,1.0,5,10,0.005,3100,0.0,65,74,309618,0,28356,50010,1.2529694061187762,9.826534693061388,4493661.538461538,
10000000,1,1.0,5,10,0.005,3100,0.0,43,57,353897,0,36095,50010,2.13875224955009,8.13115376924615,4374954.545454546,
10000000,1,1.0,5,10,0.005,3100,0.0,41,49,279886,0,31959,50010,0.990121975604879,6.328214357128575,5115731.707317073,
10000000,1,1.0,5,10,0.005,10000,0.0,40,54,842938,0,38496,50010,11.10871825634873,7.689562087582484,4155000.0,
10000000,1,1.0,5,10,0.005,10000,0.0,47,58,532143,0,26461,50010,4.942331533693261,5.314657068586283,3780382.9787234045,
10000000,1,1.0,5,10,0.005,10000,0.0,57,71,925575,0,32054,50010,12.716436712657469,8.767106578684263,3880298.245614035,
10000000,1,1.0,5,10,0.005,10000,0.0,53,60,588790,0,23482,50010,6.78866226754649,4.773385322935413,4804127.2727272725,
10000000,1,1.0,5,10,0.005,10000,0.0,50,72,808409,0,33064,50010,10.898120375924815,10.873305338932214,3941647.0588235296,
10000000,1,1.0,5,10,0.005,10000,0.0,50,51,401284,0,11945,50010,2.319116176764647,2.2464107178564285,4140156.862745098,
10000000,1,1.0,5,10,0.005,10000,0.0,48,61,792240,0,31200,50010,10.459748050389923,9.226154769046191,3829326.5306122447,
10000000,1,1.0,5,10,0.005,10000,0.0,45,56,655048,0,35140,50010,7.461547690461908,4.9128174365126975,4075622.222222222,
10000000,1,1.0,5,10,0.005,10000,0.0,46,48,441004,0,31466,50010,3.738372325534893,2.738992201559688,3468304.347826087,
10000000,1,1.0,5,10,0.005,10000,0.0,48,51,341182,0,20681,50010,1.168006398720256,1.7786642671465707,3484187.5,
10000000,1,1.0,5,10,0.005,31000,0.0,49,56,1288748,0,35361,50010,19.864227154569086,5.726794641071786,3843346.93877551,
10000000,1,1.0,5,10,0.005,31000,0.0,53,56,1008743,0,25842,50010,14.242251549690062,1.8465706858628275,4128109.090909091,
10000000,1,1.0,5,10,0.005,31000,0.0,39,47,1097548,0,37205,50010,16.074305138972207,3.6404519096180765,3670100.0,
10000000,1,1.0,5,10,0.005,31000,0.0,44,60,1430171,0,37800,50010,22.711657668466305,9.599160167966406,4353488.888888889,
10000000,1,1.0,5,10,0.005,31000,0.0,46,58,1218461,0,35479,50010,18.448270345930815,7.101639672065587,3943787.234042553,
10000000,1,1.0,5,10,0.005,31000,0.0,46,58,1117072,0,35706,50010,16.491821635672867,4.140271945610878,4017630.434782609,
10000000,1,1.0,5,10,0.005,31000,0.0,43,56,1093954,0,35355,50010,16.05994801039792,6.912017596480704,4304022.7272727275,
10000000,1,1.0,5,10,0.005,31000,0.0,43,58,1102981,0,33743,50010,16.14257148570286,5.698300339932014,3956022.727272727,
10000000,1,1.0,5,10,0.005,31000,0.0,50,70,1678664,0,36399,50010,27.746730653869225,9.693541291741651,3813588.2352941176,
10000000,1,1.0,5,10,0.005,31000,0.0,43,53,996255,0,31141,50010,14.07136572685463,4.927054589082184,4111953.488372093,
10000000,1,1.0,5,10,0.005,100000,0.0,40,52,1599877,0,35806,50010,25.991141771645673,6.511757648470306,3920225.0,
10000000,1,1.0,5,10,0.005,100000,0.0,48,63,1732204,0,35389,50010,28.64397120575885,4.84629074185163,3804729.1666666665,
10000000,1,1.0,5,10,0.005,100000,0.0,46,65,1826369,0,37621,50010,30.52115576884623,8.749730053989202,4259042.55319149,
10000000,1,1.0,5,10,0.005,100000,0.0,47,61,1913008,0,36650,50010,32.25250949810038,7.527914417116577,3617208.3333333335,
10000000,1,1.0,5,10,0.005,100000,0.0,39,48,1561125,0,38439,50010,25.21625674865027,7.174165166966607,4411175.0,
10000000,1,1.0,5,10,0.005,100000,0.0,50,66,2021788,0,35287,50010,34.42767446510698,9.439732053589282,3928294.117647059,
10000000,1,1.0,5,10,0.005,100000,0.0,43,56,1618169,0,37798,50010,26.356908618276346,5.935912817436512,4110023.2558139535,
10000000,1,1.0,5,10,0.005,100000,0.0,44,47,1556097,0,36683,50010,25.115716856628673,2.98628274345131,3906422.222222222,
10000000,1,1.0,5,10,0.005,100000,0.0,46,59,1767885,0,37255,50010,29.351809638072385,7.22747450509898,4041173.913043478,
10000000,1,1.0,5,10,0.005,100000,0.0,41,56,1535782,0,37941,50010,24.709498100379925,5.498500299940012,4336309.523809524,
10000000,1,1.0,5,10,0.005,310000,0.0,45,53,1556080,0,36702,50010,25.115376924615077,2.978204359128174,3907688.888888889,
10000000,1,1.0,5,10,0.005,310000,0.0,49,72,2063514,0,36425,50010,35.262027594481104,10.329054189162168,3822100.0,
10000000,1,1.0,5,10,0.005,310000,0.0,48,69,2060518,0,37065,50010,35.20211957608478,11.751009798040393,4073000.0,
10000000,1,1.0,5,10,0.005,310000,0.0,44,63,1705705,0,37710,50010,28.10727854429114,6.668106378724255,3965340.909090909,
10000000,1,1.0,5,10,0.005,310000,0.0,45,61,1803964,0,35739,50010,30.072065586882623,7.270545890821835,3725288.888888889,
10000000,1,1.0,5,10,0.005,310000,0.0,44,60,1767502,0,35725,50010,29.342971405718856,6.994901019796041,3850644.4444444445,
10000000,1,1.0,5,10,0.005,310000,0.0,43,58,1732516,0,36276,50010,28.643391321735653,8.355488902219555,4293613.636363637,
10000000,1,1.0,5,10,0.005,310000,0.0,46,61,1780163,0,37065,50010,29.59614077184563,7.563347330533893,4197106.382978723,
10000000,1,1.0,5,10,0.005,310000,0.0,44,53,1676536,7,37133,50010,27.52387522495501,5.744131173765247,3928311.111111111,
10000000,1,1.0,5,10,0.005,310000,0.0,42,45,1450483,0,38127,50010,23.00385922815437,3.9019396120775847,4370261.904761905,
10000000,1,1.0,5,10,0.005,1000000,0.0,61,70,2180334,0,32739,50010,37.597960407918414,7.619616076784643,4013951.6129032257,
10000000,1,1.0,5,10,0.005,1000000,0.0,46,60,1787566,0,36000,50010,29.744171165766847,6.649270145970806,3917170.212765957,
10000000,1,1.0,5,10,0.005,1000000,0.0,40,52,1598387,0,37425,50010,25.96134773045391,6.381623675264947,4089487.8048780486,
10000000,1,1.0,5,10,0.005,1000000,0.0,51,65,1952693,0,34465,50010,33.046050789842035,7.681843631273745,3961211.5384615385,
10000000,1,1.0,5,10,0.005,1000000,0.0,38,45,1439094,0,38030,50010,22.77612477504499,5.168266346730654,4267605.263157895,
10000000,1,1.0,5,10,0.005,1000000,0.0,43,62,1805006,0,35168,50010,30.092901419716057,8.30367926414717,3871136.3636363638,
10000000,1,1.0,5,10,0.005,1000000,0.0,39,49,1499736,0,38559,50010,23.98872225554889,6.051049790041992,4453175.0,
10000000,1,1.0,5,10,0.005,1000000,0.0,43,56,1783661,0,37690,50010,29.66608678264347,8.948610277944411,4036023.2558139535,
10000000,1,1.0,5,10,0.005,1000000,0.0,41,48,1503871,0,37241,50010,24.07140571885623,4.652469506098781,4138390.2439024393,
10000000,1,1.0,5,10,0.005,1000000,0.0,47,60,1864817,0,36745,50010,31.288882223555287,8.022735452909417,3997583.3333333335,
10000000,1000000,1.0,5,10,0.005,10,0.0,3,56,253910,53,49218,50010,0.07798440311937613,35.00919816036792,5773666.666666667,
10000000,1000000,1.0,5,10,0.005,10,0.0,8,57,258495,108,48282,50010,0.16966606678664267,29.423135372925415,5412875.0,
10000000,1000000,1.0,5,10,0.005,10,0.0,4,58,254090,64,49178,50010,0.08158368326334733,33.57884423115377,5028500.0,
10000000,1000000,1.0,5,10,0.005,10,0.0,3,66,253790,53,49242,50010,0.07558488302339532,39.06528694261148,5360000.0,
10000000,1000000,1.0,5,10,0.005,10,0.0,4,59,288461,54,49206,50010,0.07942411517696461,31.32009598080384,9043250.0,
10000000,1000000,1.0,5,10,0.005,10,0.0,4,68,254665,64,49063,50010,0.09308138372325535,36.042031593681266,6287250.0,
10000000,1000000,1.0,5,10,0.005,10,0.0,4,58,277927,68,49250,50010,0.07438512297540492,33.202439512097584,5756750.0,
10000000,1000000,1.0,5,10,0.005,10,0.0,4,62,254477,68,49099,50010,0.08940211957608478,38.264307138572285,6755400.0,
10000000,1000000,1.0,5,10,0.005,10,0.0,2,73,251955,42,49613,50010,0.03889222155568886,37.86392721455709,6566500.0,
10000000,1000000,1.0,5,10,0.005,10,0.0,2,62,252530,42,49498,50010,0.05038992201559688,37.60113977204559,6296500.0,
10000000,1000000,1.0,5,10,0.005,31,0.0,9,44,260640,119,47849,50010,0.21255748850229955,20.98216356728654,6206333.333333333,
10000000,1000000,1.0,5,10,0.005,31,0.0,9,54,293209,127,47828,50010,0.21447710457908417,27.19728054389122,6837400.0,
10000000,1000000,1.0,5,10,0.005,31,0.0,6,56,304692,90,48745,50010,0.1241751649670066,26.43381323735253,5680500.0,
10000000,1000000,1.0,5,10,0.005,31,0.0,5,58,276064,83,48767,50010,0.12229554089182164,30.826934613077384,6838000.0,
10000000,1000000,1.0,5,10,0.005,31,0.0,12,64,263165,152,47334,50010,0.26304739052189563,28.369126174765046,4392333.333333333,
10000000,1000000,1.0,5,10,0.005,31,0.0,9,40,263632,123,48057,50010,0.1918616276744651,24.942771445710857,6879555.555555556,
10000000,1000000,1.0,5,10,0.005,31,0.0,4,37,291632,68,49071,50010,0.09228154369126175,22.666986602679465,6139250.0,
10000000,1000000,1.0,5,10,0.005,31,0.0,9,49,260067,123,47964,50010,0.20117976404719057,23.37632473505299,5792000.0,
10000000,1000000,1.0,5,10,0.005,31,0.0,15,61,314587,189,46273,50010,0.3639272145570886,29.724875024995,5601800.0,
10000000,1000000,1.0,5,10,0.005,31,0.0,12,63,263832,145,47203,50010,0.2764647070585883,31.646730653869227,5687750.0,
10000000,1000000,1.0,5,10,0.005,100,0.0,22,82,323164,270,44616,50010,0.5280143971205759,31.340671865626874,5103434.782608695,
10000000,1000000,1.0,5,10,0.005,100,0.0,20,56,273100,240,45318,50010,0.46170765846830636,25.37874425114977,4943750.0,
10000000,1000000,1.0,5,10,0.005,100,0.0,18,53,268920,218,46165,50010,0.378124375124975,24.306818636272745,5239611.111111111,
10000000,1000000,1.0,5,10,0.005,100,0.0,21,67,308859,259,45427,50010,0.45052989402119575,29.7625674865027,5837318.181818182,
10000000,1000000,1.0,5,10,0.005,100,0.0,17,49,320014,215,45768,50010,0.4085382923415317,21.58108378324335,6017833.333333333,
10000000,1000000,1.0,5,10,0.005,100,0.0,21,53,274144,248,45049,50010,0.48274345130973806,21.085482903419315,5992409.090909091,
10000000,1000000,1.0,5,10,0.005,100,0.0,20,57,274375,240,44820,50010,0.48720255948810237,21.059308138372327,4308500.0,
10000000,1000000,1.0,5,10,0.005,100,0.0,25,64,320584,303,43687,50010,0.6147970405918817,24.98872225554889,5112961.538461538,
10000000,1000000,1.0,5,10,0.005,100,0.0,25,67,277175,295,44487,50010,0.5431913617276545,27.03849230153969,5569880.0,
10000000,1000000,1.0,5,10,0.005,100,0.0,20,58,272339,248,45464,50010,0.4466506698660268,19.866846630673866,5784181.818181818,
10000000,1000000,1.0,5,10,0.005,310,0.0,29,61,327934,336,43410,50010,0.6497900419916017,23.02771445710858,5901931.0344827585,
10000000,1000000,1.0,5,10,0.005,310,0.0,28,55,316967,332,43883,50010,0.6025794841031794,16.19242151569686,5148178.571428572,
10000000,1000000,1.0,5,10,0.005,310,0.0,31,53,322687,365,42877,50010,0.6984603079384123,17.814457108578285,4583741.935483871,
10000000,1000000,1.0,5,10,0.005,310,0.0,38,59,317952,442,40150,50010,0.9694061187762447,15.494221155768846,4909421.052631579,
10000000,1000000,1.0,5,10,0.005,310,0.0,38,66,342804,446,40544,50010,0.9173365326934613,19.132753449310137,5051461.538461538,
10000000,1000000,1.0,5,10,0.005,310,0.0,39,68,297537,442,40368,50010,0.9504299140171966,19.18648270345931,4765333.333333333,
10000000,1000000,1.0,5,10,0.005,310,0.0,28,61,306611,340,42766,50010,0.6706058788242352,19.503179364127174,5295066.666666667,
10000000,1000000,1.0,5,10,0.005,310,0.0,36,67,342786,417,41198,50010,0.8674665066986603,17.802739452109577,5167611.111111111,
10000000,1000000,1.0,5,10,0.005,310,0.0,23,46,314412,277,44499,50010,0.5399920015996801,15.319496100779844,4247695.652173913,
10000000,1000000,1.0,5,10,0.005,310,0.0,40,66,344374,468,39437,50010,0.9905218956208758,20.059708058388324,4794463.414634147,
10000000,1000000,1.0,5,10,0.005,1000,0.0,43,56,398061,500,38475,50010,1.9654469106178765,8.395340931813637,4131465.11627907,
10000000,1000000,1.0,5,10,0.005,1000,0.0,47,61,366077,541,39459,50010,1.529494101179764,10.617296540691862,5336021.276595744,
10000000,1000000,1.0,5,10,0.005,1000,0.0,54,68,358009,611,36310,50010,1.3044591081783643,12.344671065786843,5091685.185185186,
10000000,1000000,1.0,5,10,0.005,1000,0.0,43,66,334686,483,39755,50010,0.9918416316736652,13.499420115976804,4535930.23255814,
10000000,1000000,1.0,5,10,0.005,1000,0.0,49,72,349257,563,37504,50010,1.1945610877824435,15.829554089182164,4622020.408163265,
10000000,1000000,1.0,5,10,0.005,1000,0.0,37,54,347049,435,39828,50010,0.970625874825035,8.57754449110178,4683526.315789473,
10000000,1000000,1.0,5,10,0.005,1000,0.0,47,59,343872,541,38034,50010,1.1497700459908018,10.559548090381924,5161085.106382979,
10000000,1000000,1.0,5,10,0.005,1000,0.0,47,60,354542,541,38589,50010,1.1179764047190561,8.568266346730654,5064893.617021277,
10000000,1000000,1.0,5,10,0.005,1000,0.0,55,70,316220,625,36525,50010,1.3239352129574085,13.891621675664867,5055127.2727272725,
10000000,1000000,1.0,5,10,0.005,1000,0.0,47,69,342462,541,39363,50010,1.0410917816436713,17.40475904819036,5545063.829787234,
10000000,1000000,1.0,5,10,0.005,3100,0.0,55,59,364136,637,35611,50010,1.3744651069786042,6.668326334733053,4905561.403508772,
10000000,1000000,1.0,5,10,0.005,3100,0.0,64,76,363094,739,33388,50010,1.6060387922415518,8.401619676064787,4599268.6567164175,
10000000,1000000,1.0,5,10,0.005,3100,0.0,42,51,342964,490,38793,50010,1.060107978404319,6.869466106778645,4238534.883720931,
10000000,1000000,1.0,5,10,0.005,3100,0.0,59,66,368488,664,35609,50010,1.3988402319536093,5.129294141171766,4701813.559322034,
10000000,1000000,1.0,5,10,0.005,3100,0.0,52,59,379631,593,36576,50010,1.5922215556888621,6.969846030793841,4765365.384615385,
10000000,1000000,1.0,5,10,0.005,3100,0.0,55,60,361912,629,36797,50010,1.2667466506698661,5.7218956208758245,4258490.909090909,
10000000,1000000,1.0,5,10,0.005,3100,0.0,56,62,362871,642,35541,50010,1.361747650469906,5.544631073785243,4349947.368421053,
10000000,1000000,1.0,5,10,0.005,3100,0.0,59,61,369999,666,34454,50010,1.470125974805039,6.7078184363127376,5071525.423728813,
10000000,1000000,1.0,5,10,0.005,3100,0.0,59,71,390384,677,32888,50010,1.875244951009798,9.266906618676265,4907666.666666667,
10000000,1000000,1.0,5,10,0.005,3100,0.0,58,68,323996,670,34906,50010,1.4269546090781844,7.169126174765047,4618677.966101695,
10000000,1000000,1.0,5,10,0.005,10000,0.0,51,54,362459,578,37003,50010,1.2679664067186562,1.8788042391521695,4647921.568627451,
10000000,1000000,1.0,5,10,0.005,10000,0.0,72,74,401938,814,29471,50010,2.043871225754849,2.5370325934813036,4501657.534246575,
10000000,1000000,1.0,5,10,0.005,10000,0.0,60,60,385642,684,33078,50010,1.7139572085582884,2.1105978804239154,4427116.666666667,
10000000,1000000,1.0,5,10,0.005,10000,0.0,59,60,378288,664,34159,50010,1.5897020595880824,2.6150969806038793,4402830.508474576,
10000000,1000000,1.0,5,10,0.005,10000,0.0,50,54,447035,577,32359,50010,2.9424315136972607,4.34499100179964,3993900.0,
10000000,1000000,1.0,5,10,0.005,10000,0.0,45,48,360414,523,36594,50010,1.2929614077184564,1.7458908218356328,3497043.4782608696,
10000000,1000000,1.0,5,10,0.005,10000,0.0,62,63,378415,702,33383,50010,1.5960607878424315,1.971505698860228,4623725.806451613,
10000000,1000000,1.0,5,10,0.005,10000,0.0,53,55,370299,611,34925,50010,1.4832233553289342,2.099280143971206,3872481.4814814813,
10000000,1000000,1.0,5,10,0.005,10000,0.0,59,61,374081,670,35185,50010,1.482143571285743,2.3279744051189764,4152694.915254237,
10000000,1000000,1.0,5,10,0.005,10000,0.0,55,58,384679,633,33541,50010,1.694881023795241,1.8993201359728054,3786410.714285714,
10000000,1000000,1.0,5,10,0.005,31000,0.0,61,64,402910,671,30039,50010,2.0570285942811437,0.8924615076984603,4108203.125,
10000000,1000000,1.0,5,10,0.005,31000,0.0,55,58,387243,606,32676,50010,1.7436712657468507,0.7910817836432713,4471392.857142857,
10000000,1000000,1.0,5,10,0.005,31000,0.0,54,56,386648,581,33919,50010,1.7489702059588081,0.8101779644071185,3831945.4545454546,
10000000,1000000,1.0,5,10,0.005,31000,0.0,52,54,392103,568,31328,50010,1.8406918616276744,0.8537292541491701,4332222.222222222,
10000000,1000000,1.0,5,10,0.005,31000,0.0,65,66,400006,709,29455,50010,1.9987602479504099,0.7038992201559688,4116893.9393939395,
10000000,1000000,1.0,5,10,0.005,31000,0.0,51,53,381305,556,35129,50010,1.624875024995001,0.6069586082783444,4606075.471698113,
10000000,1000000,1.0,5,10,0.005,31000,0.0,58,58,403466,630,30863,50010,2.0679464107178562,0.8758048390321935,4303913.793103448,
10000000,1000000,1.0,5,10,0.005,31000,0.0,63,65,407941,690,30042,50010,2.1575684863027393,0.9646470705858828,4021421.875,
10000000,1000000,1.0,5,10,0.005,31000,0.0,63,65,399254,665,30426,50010,2.012897420515897,0.7147770445910818,4423015.625,
10000000,1000000,1.0,5,10,0.005,31000,0.0,58,61,397751,634,32101,50010,1.9537892421515697,1.3580483903219356,4475183.333333333,
10000000,1000000,1.0,5,10,0.005,100000,0.0,54,57,396168,385,31179,50010,1.9175964807038592,0.6749650069986003,4791785.714285715,
10000000,1000000,1.0,5,10,0.005,100000,0.0,66,66,404605,481,27803,50010,2.0856428714257147,0.5728854229154169,4692227.2727272725,
10000000,1000000,1.0,5,10,0.005,100000,0.0,62,63,409355,452,28237,50010,2.180903819236153,0.7450309938012397,3994523.8095238097,
10000000,1000000,1.0,5,10,0.005,100000,0.0,57,60,393979,414,30613,50010,1.874005198960208,0.5995800839832034,5192583.333333333,
10000000,1000000,1.0,5,10,0.005,100000,0.0,70,70,419819,515,26068,50010,2.3896620675864826,0.7804439112177565,3977285.714285714,
10000000,1000000,1.0,5,10,0.005,100000,0.0,56,57,392426,398,29985,50010,1.8425914817036593,0.5562687462507498,4169157.8947368423,
10000000,1000000,1.0,5,10,0.005,100000,0.0,54,56,402295,383,29835,50010,2.040291941611678,0.7870225954809038,3646636.3636363638,
10000000,1000000,1.0,5,10,0.005,100000,0.0,58,60,395290,409,30848,50010,1.8998600279944011,0.6017796440711858,3961866.6666666665,
10000000,1000000,1.0,5,10,0.005,100000,0.0,58,58,394267,421,30086,50010,1.8794641071785643,0.5136572685462908,4333775.862068965,
10000000,1000000,1.0,5,10,0.005,100000,0.0,58,59,400131,419,27879,50010,1.9966406718656269,0.6664667066586683,4380620.689655173,
10000000,1000000,1.0,5,10,0.005,310000,0.0,69,70,409597,483,26305,50010,2.1847830433913216,0.6162367526494701,4503928.571428572,
10000000,1000000,1.0,5,10,0.005,310000,0.0,56,56,394740,385,30278,50010,1.8888222355528894,0.5537892421515697,4216785.714285715,
10000000,1000000,1.0,5,10,0.005,310000,0.0,63,63,403209,441,27747,50010,2.0575284943011396,0.5889022195560888,4423650.793650794,
10000000,1000000,1.0,5,10,0.005,310000,0.0,64,66,402867,448,28357,50010,2.050609878024395,0.620615876824635,3952446.153846154,
10000000,1000000,1.0,5,10,0.005,310000,0.0,65,65,408260,455,26815,50010,2.158368326334733,0.666886622675465,4116692.3076923075,
10000000,1000000,1.0,5,10,0.005,310000,0.0,56,57,390928,392,29797,50010,1.8125174965006998,0.5665466906618676,3986824.5614035088,
