runTime,commRange,commReliability,numTaxis,numCustomers,newCustomerProb,seeRange,lazyProb,passengersDelivered,passengersSpawned,numMessagesSent,numNewParcelsComm,ticksTaxiSpentIdle,ticks,numParcelsKnownPerTickAverage,numParcelsAvailablePerTickAverage,waitingTimePassengerAverage
10000000,9000,1.0,5,10,0.005,1000,0.0,45,66,393144,438,30690,50010,2.0203159368126373,13.688182363527295,4358369.565217392,
10000000,9000,1.0,5,10,0.005,1000,0.0,48,65,301834,355,19179,50010,1.1605878824235154,14.398960207958408,5055833.333333333,
10000000,9000,1.0,5,10,0.005,1000,0.0,33,46,370995,351,37574,50010,1.5691461707658467,10.028434313137373,4445205.882352941,
10000000,9000,1.0,5,10,0.005,1000,0.0,31,46,351772,274,31594,50010,1.2130973805238952,9.611757648470306,4305593.75,
10000000,10000,1.0,5,10,0.005,1000,0.0,52,73,343334,410,18454,50010,1.0834433113377324,18.803259348130375,4897056.603773585,
10000000,10000,1.0,5,10,0.005,1000,0.0,35,57,353981,348,34977,50010,1.4042791441711657,14.114837032593481,3875694.4444444445,
10000000,10000,1.0,5,10,0.005,1000,0.0,37,54,454690,445,37102,50010,3.26752649470106,9.901639672065587,4255605.263157895,
10000000,10000,1.0,5,10,0.005,1000,0.0,46,54,346274,403,22163,50010,1.106878624275145,10.269226154769045,4782543.478260869,
10000000,10000,1.0,5,10,0.005,1000,0.0,39,48,331238,309,23677,50010,1.1226354729054189,10.342731453709257,5294926.8292682925,
10000000,10000,1.0,5,10,0.005,1000,0.0,33,63,495116,409,35414,50010,4.003279344131173,17.220895820835832,5049764.705882353,
10000000,10000,1.0,5,10,0.005,1000,0.0,29,48,340482,282,30304,50010,1.883243351329734,12.544011197760447,4836100.0,
10000000,10000,1.0,5,10,0.005,1000,0.0,40,57,356466,386,28840,50010,1.4655868826234753,11.991501699660068,4701125.0,
10000000,10000,1.0,5,10,0.005,1000,0.0,41,64,406155,429,32260,50010,2.388882223555289,15.886522695460908,4359829.268292683,
10000000,10000,1.0,5,10,0.005,1000,0.0,38,57,417093,398,32010,50010,2.615756848630274,13.504419116176765,4495315.7894736845,
10000000,1000000,1.0,5,10,0.005,1000,0.0,46,67,363458,531,38375,50010,1.3053989202159568,15.592261547690462,4681638.29787234,
10000000,1000000,1.0,5,10,0.005,1000,0.0,43,58,302899,501,39246,50010,1.057728454309138,9.925534893021396,4604454.545454546,
10000000,1000000,1.0,5,10,0.005,1000,0.0,41,57,346351,483,40281,50010,0.9394521095780843,12.908918216356728,4769116.279069767,
10000000,1000000,1.0,5,10,0.005,1000,0.0,51,69,346556,593,37111,50010,1.2558888222355529,14.6374325134973,4891433.962264151,
10000000,1000000,1.0,5,10,0.005,1000,0.0,41,67,345218,487,39538,50010,1.0094581083783243,12.923475304939013,4723674.4186046515,
10000000,1000000,1.0,5,10,0.005,1000,0.0,52,65,310917,585,37546,50010,1.2179764047190562,12.014137172565487,4966423.076923077,
10000000,1000000,1.0,5,10,0.005,1000,0.0,49,64,360066,549,37688,50010,1.2125974805038993,12.515376924615078,4929408.1632653065,
10000000,1000000,1.0,5,10,0.005,1000,0.0,45,59,345307,519,39682,50010,1.004499100179964,9.975364927014597,4258288.888888889,
10000000,1000000,1.0,5,10,0.005,1000,0.0,51,70,409595,590,35215,50010,2.227134573085383,17.955708858228355,5457698.113207547,
10000000,1000000,1.0,5,10,0.005,1000,0.0,52,64,347899,589,37887,50010,1.1804839032193561,11.259028194361127,4855615.384615385,
